271,397,126.0471,34.2026,23.967,227910.513,3788563.604,1
271,401,126.0471,34.3182,23.8,228282.924,3801387.929,1
271,402,126.0471,34.3471,23.789,228376.2,3804594.038,1
271,403,126.0471,34.376,23.682,228469.545,3807800.158,1
272,398,126.0791,34.2315,23.905,230952.034,3791684.573,1
272,399,126.0791,34.2604,23.812,231044.091,3794890.615,1
272,401,126.0791,34.3182,23.748,231228.41,3801302.732,1
272,402,126.0791,34.3471,23.714,231320.672,3804508.807,1
272,403,126.0791,34.376,23.68,231413.003,3807714.894,1
272,404,126.0791,34.4049,23.716,231505.402,3810920.991,1
273,398,126.1111,34.2315,23.872,233900.525,3791600.407,1
273,399,126.1111,34.2604,23.775,233991.571,3794806.415,1
273,400,126.1111,34.2893,23.751,234082.684,3798012.435,1
273,401,126.1111,34.3182,23.793,234173.865,3801218.466,1
273,402,126.1111,34.3471,23.912,234265.114,3804424.508,1
273,403,126.1111,34.376,23.773,234356.431,3807630.561,1
274,397,126.143,34.2026,23.739,236749.801,3788311.466,1
274,398,126.143,34.2315,23.899,236839.772,3791517.43,1
274,399,126.143,34.2604,23.805,236929.809,3794723.405,1
274,400,126.143,34.2893,23.852,237019.914,3797929.391,1
274,401,126.143,34.3182,23.994,237110.086,3801135.389,1
274,402,126.143,34.3471,24.216,237200.324,3804341.399,1
275,397,126.175,34.2026,23.853,239699.242,3788229.189,1
275,398,126.175,34.2315,23.925,239788.202,3791435.12,1
275,399,126.175,34.2604,23.845,239877.229,3794641.062,1
275,400,126.175,34.2893,23.943,239966.321,3797847.016,1
275,401,126.175,34.3182,24.075,240055.481,3801052.981,1
275,402,126.175,34.3471,24.231,240144.706,3804258.958,1
276,398,126.207,34.2315,23.967,242736.602,3791353.74,1
276,399,126.207,34.2604,23.883,242824.618,3794559.65,1
276,400,126.207,34.2893,23.965,242912.699,3797765.571,1
276,401,126.207,34.3182,24.095,243000.846,3800971.504,1
276,402,126.207,34.3471,24.234,243089.058,3804177.449,1
277,399,126.2389,34.2604,23.979,245762.767,3794479.417,1
277,400,126.2389,34.2893,24.021,245849.84,3797685.307,1
277,401,126.2389,34.3182,24.144,245936.977,3800891.208,1
277,402,126.2389,34.3471,24.284,246024.179,3804097.121,1
278,400,126.2709,34.2893,24.151,248796.159,3797605.719,1
278,401,126.2709,34.3182,24.237,248882.284,3800811.589,1
278,402,126.2709,34.3471,24.305,248968.473,3804017.47,1
279,400,126.3029,34.2893,24.272,251742.449,3797527.061,1
279,401,126.3029,34.3182,24.325,251827.562,3800732.9,1
279,402,126.3029,34.3471,24.361,251912.738,3803938.75,1
280,401,126.3348,34.3182,24.342,254763.608,3800655.383,1
280,402,126.3348,34.3471,24.339,254847.774,3803861.203,1
280,403,126.3348,34.376,24.549,254932.003,3807067.034,1
281,403,126.3668,34.376,23.742,257875.199,3806990.142,1
281,404,126.3668,34.4049,23.569,257958.476,3810195.956,1
281,405,126.3668,34.4338,23.525,258041.815,3813401.782,1
281,408,126.3668,34.5203,23.84,258291.623,3822997.144,1
281,409,126.3668,34.5491,24.64,258374.918,3826191.924,1
282,397,126.3988,34.2026,24.473,260326.07,3787679.732,1
282,398,126.3988,34.2315,24.543,260407.967,3790885.443,1
282,399,126.3988,34.2604,24.605,260489.925,3794091.167,1
282,404,126.3988,34.4049,24.005,260900.629,3810119.965,1
282,405,126.3988,34.4338,24.041,260982.953,3813325.761,1
282,406,126.3988,34.4626,24.142,261065.053,3816520.476,1
282,407,126.3988,34.4915,24.139,261147.498,3819726.296,1
282,408,126.3988,34.5203,24.23,261229.719,3822921.035,1
283,397,126.4307,34.2026,24.599,263266.063,3787605.112,1
283,398,126.4307,34.2315,24.647,263346.953,3790810.794,1
283,399,126.4307,34.2604,24.684,263427.904,3794016.487,1
283,400,126.4307,34.2893,24.744,263508.915,3797222.193,1
283,402,126.4307,34.3471,24.706,263671.118,3803633.642,1
283,404,126.4307,34.4049,24.548,263833.562,3810045.138,1
283,405,126.4307,34.4338,24.601,263914.874,3813250.905,1
283,406,126.4307,34.4626,24.752,263995.965,3816445.591,1
283,407,126.4307,34.4915,24.795,264077.397,3819651.381,1
283,408,126.4307,34.5203,24.774,264158.607,3822846.092,1
284,396,126.4627,34.1736,24.604,266135.148,3784314.453,1
284,397,126.4627,34.2026,24.668,266215.245,3787531.185,1
284,398,126.4627,34.2315,24.697,266295.126,3790736.837,1
284,399,126.4627,34.2604,24.717,266375.067,3793942.502,1
284,400,126.4627,34.2893,24.781,266455.067,3797148.178,1
284,401,126.4627,34.3182,24.839,266535.126,3800353.867,1
284,402,126.4627,34.3471,24.851,266615.245,3803559.568,1
284,403,126.4627,34.376,24.809,266695.424,3806765.281,1
284,404,126.4627,34.4049,24.774,266775.662,3809971.007,1
284,405,126.4627,34.4338,24.787,266855.959,3813176.744,1
284,406,126.4627,34.4626,24.85,266936.037,3816371.401,1
285,394,126.4947,34.1157,24.598,268927.595,3777819.207,1
285,396,126.4947,34.1736,24.679,269085.315,3784241.484,1
285,397,126.4947,34.2026,24.711,269164.401,3787458.187,1
285,398,126.4947,34.2315,24.72,269243.272,3790663.81,1
285,399,126.4947,34.2604,24.733,269322.202,3793869.445,1
285,400,126.4947,34.2893,24.78,269401.191,3797075.093,1
285,401,126.4947,34.3182,24.826,269480.239,3800280.753,1
285,402,126.4947,34.3471,24.835,269559.346,3803486.425,1
286,394,126.5266,34.1157,24.659,271870.528,3777747.448,1
286,397,126.5266,34.2026,24.672,272104.313,3787386.341,1
286,398,126.5266,34.2315,24.671,272182.178,3790591.935,1
286,399,126.5266,34.2604,24.711,272260.102,3793797.542,1
286,400,126.5266,34.2893,24.773,272338.083,3797003.161,1
287,393,126.5586,34.0867,24.523,274745.77,3774459.781,1
287,394,126.5586,34.1157,24.598,274822.661,3777676.389,1
287,399,126.5586,34.2604,24.714,275207.185,3793726.341,1
287,400,126.5586,34.2893,24.746,275284.155,3796931.931,1
287,401,126.5586,34.3182,24.578,275361.183,3800137.534,1
288,393,126.5906,34.0867,24.503,277698.886,3774389.678,1
288,394,126.5906,34.1157,24.542,277774.768,3777606.258,1
288,395,126.5906,34.1447,24.396,277850.706,3780822.85,1
288,398,126.5906,34.2315,24.682,278078.338,3790450.518,1
288,399,126.5906,34.2604,24.719,278154.242,3793656.068,1
288,400,126.5906,34.2893,24.737,278230.201,3796861.631,1
289,393,126.6225,34.0867,24.467,280642.748,3774320.716,1
289,394,126.6225,34.1157,24.517,280717.623,3777537.268,1
289,395,126.6225,34.1447,24.471,280792.554,3780753.832,1
289,398,126.6225,34.2315,24.66,281017.167,3790381.417,1
289,399,126.6225,34.2604,24.72,281092.064,3793586.94,1
289,400,126.6225,34.2893,24.755,281167.016,3796792.475,1
289,401,126.6225,34.3182,25.029,281242.024,3799998.023,1
289,402,126.6225,34.3471,25.239,281317.088,3803203.583,1
289,403,126.6225,34.376,25.377,281392.207,3806409.156,1
